#gene_id,gene_name,Length
ENSG00000242078.1,RP11-738B7.1,1816
ENSG00000186591.10,UBE2H,122218
ENSG00000244036.3,RP11-306G20.1,73756
ENSG00000199516.1,Y_RNA,102
ENSG00000091732.14,ZC3HC1,33166
ENSG00000201109.1,RNA5SP245,121
ENSG00000128607.12,KLHDC10,65211
ENSG00000229196.3,RP11-775D22.2,885
ENSG00000146842.15,TMEM209,43056
ENSG00000240571.1,RP11-775D22.3,31644
ENSG00000165120.3,SSMEM1,8984
ENSG00000270992.1,RP11-190G13.4,6869
ENSG00000158516.10,CPA2,22972
ENSG00000128510.9,CPA4,31047
ENSG00000158525.14,CPA5,23915
ENSG00000091704.8,CPA1,7776
ENSG00000106477.17,CEP41,48663
ENSG00000259920.1,RP11-2E11.5,2902
ENSG00000272701.2,MESTIT1,4992
ENSG00000106484.13,MEST,20126
ENSG00000277269.1,MESTIT1_1,140
ENSG00000278055.1,MESTIT1_2,235
ENSG00000274500.1,MESTIT1_3,99
ENSG00000270823.1,RP11-2E11.6,2634
ENSG00000199043.1,MIR335,94
ENSG00000158623.13,COPG2,162511
ENSG00000270953.1,RP11-2E11.9,623
ENSG00000239021.1,RNA5SP246,119
ENSG00000226045.1,AC009274.6,370
ENSG00000213265.7,TSGA13,18785
ENSG00000266265.2,KLF14,2827
ENSG00000271522.1,RP11-36B6.1,1517
ENSG00000229858.2,AC016831.5,352
ENSG00000240680.1,AC016831.3,307
ENSG00000232716.2,AC016831.6,3522
ENSG00000233559.1,AC016831.7,74930
ENSG00000277934.2,MIR29A,87
ENSG00000226380.6,AC058791.1,36502
ENSG00000274250.1,MIR29B1,81
ENSG00000271204.1,RP11-138A9.1,1998
ENSG00000273319.1,RP11-138A9.2,3198
ENSG00000231721.5,LINC-PINT,168417
ENSG00000199627.1,RNU6-1010P,107
ENSG00000128585.16,MKLN1,386541
ENSG00000233287.1,AC009362.2,406
ENSG00000236753.4,MKLN1-AS,18479
ENSG00000273489.1,RP11-180C16.1,3731
ENSG00000128567.15,PODXL,57956
ENSG00000224545.1,AC008264.4,367
ENSG00000213261.3,EEF1B2P6,673
ENSG00000236238.2,AC093106.4,352
ENSG00000236395.1,AC093106.6,385
ENSG00000236281.1,AC093106.5,507
ENSG00000252811.1,AC008085.1,95
ENSG00000233263.1,AC009518.2,1000
ENSG00000236386.1,AC009518.3,253
ENSG00000224865.6,AC009518.4,51313
ENSG00000229532.1,AC105443.2,1727
ENSG00000221866.8,PLXNA4,525357
ENSG00000225144.2,AC018643.4,7118
ENSG00000223436.1,AC011625.1,15643
ENSG00000183470.8,FLJ40288,79976
ENSG00000201009.1,SNORD46,104
ENSG00000225881.1,AC009365.4,1663
ENSG00000106554.10,CHCHD3,297221
ENSG00000227197.1,AC009518.8,18901
ENSG00000272393.1,U6,104
ENSG00000237821.1,AC083873.4,1099
ENSG00000131558.13,EXOC4,813517
ENSG00000238844.1,AC083875.1,91
ENSG00000276137.1,MIR6133,108
ENSG00000235429.1,AC083875.2,405
ENSG00000235967.1,COX5BP3,367
ENSG00000226205.1,AC007790.4,1103
ENSG00000155530.2,LRGUK,137293
ENSG00000231098.1,AC008154.4,1556
ENSG00000205060.9,SLC35B4,27720
ENSG00000229177.1,AC008154.5,4721
ENSG00000273297.1,RP11-38M8.1,16164
ENSG00000085662.12,AKR1B1,16935
ENSG00000198074.8,AKR1B10,13817
ENSG00000227471.7,AKR1B15,30740
ENSG00000172331.10,BPGM,33006
ENSG00000224375.1,AC009276.4,3847
ENSG00000230101.5,TUBB3P2,232
ENSG00000122786.18,CALD1,226477
ENSG00000146856.13,AGBL3,161456
ENSG00000122783.15,C7orf49,78433
ENSG00000223500.1,AC083862.6,1242
ENSG00000146859.6,TMEM140,18144
ENSG00000272941.1,RP11-134L10.1,1145
ENSG00000105875.12,WDR91,27696
ENSG00000231794.4,AC009542.2,11437
ENSG00000277138.1,MIR6509,85
ENSG00000146857.3,STRA8,26514
ENSG00000276067.1,RP11-260N14.1,7393
ENSG00000080802.17,CNOT4,148333
ENSG00000227073.1,SDHDP2,465
ENSG00000155561.13,NUP205,90839
ENSG00000271414.1,RP11-751K21.1,445
ENSG00000223718.3,AC093107.7,609
ENSG00000243317.6,C7orf73,30923
ENSG00000212303.1,RNU6-1154P,104
ENSG00000164707.14,SLC13A4,48022
ENSG00000273219.1,RP11-644N4.1,305
ENSG00000189320.7,FAM180A,20499
ENSG00000222219.1,AC091736.1,104
ENSG00000224746.1,AC015987.1,6427
ENSG00000105887.10,MTPN,50593
ENSG00000267697.1,LUZP6,177
ENSG00000199700.1,RNU6-223P,107
ENSG00000230649.2,AC024084.1,58908
ENSG00000274268.1,AC024084.2,105
ENSG00000232053.5,AC009784.3,344502
ENSG00000206705.1,Y_RNA,102
ENSG00000220982.3,AC009784.1,93
ENSG00000236503.1,AC009784.4,460
ENSG00000226066.1,AC009541.1,2662
ENSG00000234352.8,AC009264.1,496549
ENSG00000231244.1,PSMC1P3,1318
ENSG00000181072.10,CHRM2,151587
ENSG00000207597.1,MIR490,128
ENSG00000223657.2,KRT8P51,274
ENSG00000224469.1,AC009517.2,570
ENSG00000105894.10,PTN,116525
ENSG00000202023.1,SNORD81,76
ENSG00000231114.1,AC078842.4,8362
ENSG00000228031.2,AC078842.3,9554
ENSG00000157680.14,DGKI,466056
ENSG00000279483.1,RPL41,407
ENSG00000230383.1,AC009245.3,862
ENSG00000182158.13,CREB3L2,127089
ENSG00000237243.1,AC022173.2,4619
ENSG00000122787.13,AKR1D1,115663
ENSG00000234639.1,AC009263.2,1882
ENSG00000231923.1,AC024082.3,1244
ENSG00000231931.1,AC024082.4,238
ENSG00000221558.2,AC024082.1,88
ENSG00000222514.1,RN7SKP223,62
ENSG00000233951.3,RCC2P3,2394
ENSG00000266193.1,MIR4468,64
ENSG00000225559.1,AC083867.4,1198
ENSG00000252820.1,Y_RNA,92
ENSG00000201465.1,SNORA51,132
ENSG00000213238.6,AC008155.2,397
ENSG00000213237.4,AC008155.1,329
ENSG00000281271.1,Y_RNA,95
ENSG00000214815.2,AC008265.2,1549
ENSG00000122779.15,TRIM24,129660
ENSG00000234995.1,AC013429.5,781
ENSG00000157703.14,SVOPL,107068
ENSG00000252188.1,SNORA40,120
ENSG00000234658.1,AC013429.4,778
ENSG00000243099.1,AC020983.5,543
ENSG00000223721.3,UQCRFS1P2,1456
ENSG00000105929.14,ATP6V0A4,93266
ENSG00000214128.9,TMEM213,40150
ENSG00000122778.8,KIAA1549,149938
ENSG00000199646.1,RNU6-1272P,107
ENSG00000146858.7,ZC3HAV1L,10324
ENSG00000105939.11,ZC3HAV1,66200
ENSG00000229677.1,RP11-383F6.1,551
ENSG00000105948.12,TTC26,58243
ENSG00000239254.1,RP11-365F18.3,1751
ENSG00000271537.1,RP11-365F18.6,586
ENSG00000228360.1,RP11-365F18.1,292
ENSG00000271404.1,MZT1P2,385
ENSG00000157741.13,UBN2,77881
ENSG00000206843.1,RNU6-206P,104
ENSG00000164898.11,C7orf55,6863
ENSG00000146963.16,C7orf55-LUC7L2,83099
ENSG00000269955.2,LUC7L2,81240
ENSG00000273391.1,RP11-634H22.1,535
ENSG00000252332.1,RNU6-911P,104
ENSG00000188883.4,KLRG2,31023
ENSG00000253183.1,RP4-701O16.5,1360
ENSG00000236279.5,CLEC2L,21129
ENSG00000254270.1,ERHP1,310
ENSG00000064393.14,HIPK2,216209
ENSG00000059377.14,TBXAS1,243275
ENSG00000059378.11,PARP12,39978
ENSG00000006459.9,KDM7A,92290
ENSG00000251728.1,Y_RNA,96
ENSG00000260231.1,JHDM1D-AS1,2380
ENSG00000199971.1,RNU6-797P,109
ENSG00000199283.1,RNU1-58P,163
ENSG00000270512.1,RP5-1136G2.1,456
ENSG00000241661.1,PPP1R2P6,588
ENSG00000157800.16,SLC37A3,110741
ENSG00000223113.1,RNA5SP247,105
ENSG00000202472.1,RNA5SP248,127
ENSG00000146955.9,RAB19,22208
ENSG00000103200.6,RP11-723C11.2,472
ENSG00000133606.9,MKRN1,26530
ENSG00000146966.11,DENND2A,155574
ENSG00000221732.1,AC006452.1,63
ENSG00000201354.1,Y_RNA,109
ENSG00000240173.3,RN7SL771P,298
ENSG00000280499.1,AC006452.2,69
ENSG00000133597.8,ADCK2,23109
ENSG00000090266.11,NDUFB2,32014
ENSG00000240889.1,NDUFB2-AS1,1742
ENSG00000157764.11,BRAF,205438
ENSG00000271932.1,U6,107
ENSG00000271611.1,RP4-813F11.3,144
ENSG00000242703.1,CCT4P1,1849
ENSG00000090263.14,MRPS33,12619
ENSG00000223212.1,RNU4-74P,161
ENSG00000261115.4,TMEM178B,406149
ENSG00000261778.1,RP5-1173P7.1,174
ENSG00000261624.1,RP5-914M6.1,792
ENSG00000204990.3,RP5-842K16.1,2008
ENSG00000261629.1,RP5-842K16.2,1558
ENSG00000261797.1,RP11-744I24.3,486
ENSG00000261570.1,RP11-744I24.2,22102
ENSG00000006530.14,AGK,104056
ENSG00000244701.1,RP5-894A10.2,4430
ENSG00000257093.5,KIAA1147,45426
ENSG00000270157.1,RP5-894A10.6,925
ENSG00000228775.6,WEE2-AS1,34009
ENSG00000214102.6,WEE2,22919
ENSG00000212153.1,RNU1-82P,165
ENSG00000106028.9,SSBP1,49602
ENSG00000127362.2,TAS2R3,1101
ENSG00000127364.3,TAS2R4,2378
ENSG00000270923.1,TAS2R6P,826
ENSG00000127366.5,TAS2R5,1151
ENSG00000241926.1,RP5-1154E9.7,745
ENSG00000224354.2,MTND2P5,1006
ENSG00000239648.1,MTND1P3,952
ENSG00000240677.1,MYL6P4,453
ENSG00000165076.12,PRSS37,5202
ENSG00000240031.1,OR9A3P,878
ENSG00000237621.3,OR9A1P,945
ENSG00000257335.7,MGAM,198935
ENSG00000244292.1,OR9N1P,727
ENSG00000258083.1,OR9A4,1093
ENSG00000258227.5,CLEC5A,19651
ENSG00000257138.1,TAS2R38,1143
ENSG00000257743.7,RP11-1220K2.2,110576
ENSG00000240268.5,MOXD2P,6328
ENSG00000258223.5,PRSS58,5916
ENSG00000186163.8,TRY2P,6403
ENSG00000241881.1,U66059.58,3120
ENSG00000277083.1,PRSS3P3,4347
ENSG00000242736.1,TRBV1,284
ENSG00000226660.2,TRBV2,509
ENSG00000237702.2,TRBV3-1,507
ENSG00000211710.3,TRBV4-1,483
ENSG00000211734.3,TRBV5-1,868
ENSG00000211706.2,TRBV6-1,490
ENSG00000211707.3,TRBV7-1,520
ENSG00000211745.3,TRBV4-2,565
ENSG00000243889.1,TRBV8-1,279
ENSG00000242771.1,TRBV5-2,273
ENSG00000211713.3,TRBV6-4,456
ENSG00000211714.3,TRBV7-3,513
ENSG00000239944.1,TRBV8-2,270
ENSG00000211715.1,TRBV5-3,467
ENSG00000211716.2,TRBV9,522
ENSG00000211717.3,TRBV10-1,518
ENSG00000211720.3,TRBV11-1,465
ENSG00000244661.1,TRBV12-1,443
ENSG00000229769.2,TRBV10-2,501
ENSG00000241657.1,TRBV11-2,500
ENSG00000211739.4,TRBV12-2,443
ENSG00000211721.2,TRBV6-5,502
ENSG00000253409.1,TRBV7-4,462
ENSG00000230099.2,TRBV5-4,666
ENSG00000211724.3,TRBV6-6,477
ENSG00000227550.2,TRBV7-5,472
ENSG00000211725.3,TRBV5-5,472
ENSG00000253188.1,TRBV6-7,433
ENSG00000211727.3,TRBV7-6,542
ENSG00000211728.2,TRBV5-6,507
ENSG00000253534.1,TRBV6-8,429
ENSG00000253291.1,TRBV7-7,502
ENSG00000211731.1,TRBV5-7,467
ENSG00000278030.1,TRBV7-9,473
ENSG00000276405.1,TRBV13,484
ENSG00000275791.1,TRBV10-3,474
ENSG00000276597.1,TRBV11-3,483
ENSG00000274752.1,TRBV12-3,509
ENSG00000276953.1,TRBV12-4,506
ENSG00000275158.1,TRBV12-5,511
ENSG00000275743.1,TRBV14,492
ENSG00000276819.1,TRBV15,546
ENSG00000275243.1,TRBV16,454
ENSG00000277880.1,TRBV17,733
ENSG00000276557.1,TRBV18,700
ENSG00000211746.3,TRBV19,684
ENSG00000211747.3,TRBV20-1,751
ENSG00000251578.1,TRBV21-1,461
ENSG00000240578.1,TRBV22-1,451
ENSG00000211749.1,TRBV23-1,507
ENSG00000211750.2,TRBV24-1,513
ENSG00000270672.1,MTRNR2L6,1447
ENSG00000211751.6,TRBV25-1,122402
ENSG00000211772.7,TRBC2,131972
ENSG00000239992.1,TRBVA,455
ENSG00000249912.1,TRBV26,485
ENSG00000241911.1,TRBVB,541
ENSG00000211752.3,TRBV27,516
ENSG00000211753.3,TRBV28,72596
ENSG00000244273.1,PGBD4P1,407
ENSG00000232869.2,TRBV29-1,689
ENSG00000204983.11,PRSS1,14530
ENSG00000250591.3,PRSS3P1,3529
ENSG00000275896.3,PRSS3P2,3588
ENSG00000243661.1,WBP1LP1,896
ENSG00000211764.1,TRBJ2-1,50
ENSG00000211765.1,TRBJ2-2,51
ENSG00000211766.1,TRBJ2-2P,46
ENSG00000211767.1,TRBJ2-3,49
ENSG00000211768.1,TRBJ2-4,50
ENSG00000211769.1,TRBJ2-5,48
ENSG00000211770.1,TRBJ2-6,53
ENSG00000211771.1,TRBJ2-7,47
ENSG00000237254.2,TRBV30,814
ENSG00000106123.10,EPHB6,16034
ENSG00000165125.16,TRPV6,14560
ENSG00000224970.2,RP11-114L10.2,16908
ENSG00000127412.5,TRPV5,25708
ENSG00000165131.6,C7orf34,1526
ENSG00000197993.6,KEL,21568
ENSG00000179468.5,OR9A2,1038
ENSG00000239293.1,OR9P1P,368
ENSG00000225781.1,OR6V1,1028
ENSG00000179420.11,OR6W1P,1256
ENSG00000159763.3,PIP,7670
ENSG00000236398.2,TAS2R39,1017
ENSG00000268170.2,RP11-556I13.2,1800
ENSG00000221937.4,TAS2R40,1043
ENSG00000279223.1,RP11-556I13.1,193
ENSG00000197448.12,GSTK1,26762
ENSG00000231840.1,AC073342.12,32117
ENSG00000178826.9,TMEM139,8092
ENSG00000106144.18,CASP2,19482
ENSG00000239419.3,RN7SL535P,296
ENSG00000240322.3,RN7SL481P,299
ENSG00000231531.5,HINT1P1,378
ENSG00000188037.9,CLCN1,35958
ENSG00000159784.16,FAM131B,9371
ENSG00000272619.1,RP11-563K23.1,331
ENSG00000232533.1,AC093673.5,804
ENSG00000159840.14,ZYX,10032
ENSG00000278449.1,MIR6892,115
ENSG00000146904.7,EPHA1,18604
ENSG00000229153.4,EPHA1-AS1,115637
ENSG00000234066.1,TAS2R62P,940
ENSG00000185899.1,TAS2R60,957
ENSG00000221855.1,TAS2R41,924
ENSG00000236853.1,OR2R1P,914
ENSG00000176510.4,OR10AC1,979
ENSG00000229977.2,AC073264.10,416
ENSG00000229877.1,PAICSP5,1550
ENSG00000271079.1,CTAGE15,2587
ENSG00000252037.1,RNU6-162P,103
ENSG00000230556.1,AC073264.6,166
ENSG00000223459.5,TCAF1P1,6800
ENSG00000170379.18,TCAF2,109460
ENSG00000252523.1,RNU6-267P,103
ENSG00000271321.1,CTAGE6,2608
ENSG00000253882.5,RP11-61L23.2,75144
ENSG00000241136.1,PAICSP6,1618
ENSG00000232145.1,RP11-307I2.1,426
ENSG00000159860.6,TCAF2P1,17242
ENSG00000198420.8,TCAF1,50824
ENSG00000221910.2,OR2F2,1114
ENSG00000243583.1,RP4-669B10.3,42469
ENSG00000213215.3,OR2F1,1089
ENSG00000279723.1,OR2F1,954
ENSG00000270729.1,RP4-669B10.6,1105
ENSG00000273377.1,OR2Q1P,916
ENSG00000242280.1,SLC16A1P1,1510
ENSG00000221813.3,OR6B1,1055
ENSG00000221836.2,OR2A5,1013
ENSG00000221933.2,OR2A25,1014
ENSG00000239967.1,OR2A41P,105
ENSG00000221858.2,OR2A12,1046
ENSG00000221989.2,OR2A2,1051
ENSG00000221938.3,OR2A14,20487
ENSG00000239981.1,OR2A15P,900
ENSG00000273234.1,OR2A13P,930
ENSG00000183122.4,OR2A3P,953
ENSG00000240621.1,OR2AO1P,403
ENSG00000225932.3,CTAGE4,2588
ENSG00000213214.4,ARHGEF35,9573
ENSG00000244198.4,RP4-545C24.1,85690
ENSG00000212807.1,OR2A42,933
ENSG00000170356.8,OR2A20P,2913
ENSG00000244479.5,OR2A1-AS1,104918
ENSG00000243896.3,OR2A7,1116
ENSG00000244693.1,CTAGE8,2588
ENSG00000204959.4,ARHGEF34P,14522
ENSG00000228960.5,OR2A9P,6455
ENSG00000221970.1,OR2A1,933
ENSG00000050327.13,ARHGEF5,25345
ENSG00000106410.13,NOBOX,12988
ENSG00000242978.1,RP4-545C24.5,489
ENSG00000221507.1,RNU6ATAC40P,137
ENSG00000196511.12,TPK1,384455
ENSG00000243746.1,EEF1A1P10,1390
ENSG00000200673.1,RN7SKP174,330
ENSG00000236343.1,EI24P4,1078
ENSG00000214035.3,AC073310.4,1033
ENSG00000225918.1,RPL7P59,943
ENSG00000226592.1,AC004911.2,871
ENSG00000231839.1,AC073055.2,1621
ENSG00000230746.1,AC006007.1,5488
ENSG00000280144.1,RP11-13M3.1,305
ENSG00000174469.16,CNTNAP2,2304997
ENSG00000274127.1,uc_338,155
ENSG00000274118.1,Y_RNA,103
ENSG00000221766.1,AC084872.1,97
ENSG00000236795.1,AC006004.1,16676
ENSG00000226857.1,DUTP3,415
ENSG00000232391.1,RANP2,229
ENSG00000221442.1,MIR548F4,105
ENSG00000230190.1,AC005518.2,1433
ENSG00000270634.1,RP4-777G9.1,282
ENSG00000207318.1,RNU6-1184P,108
ENSG00000251936.1,RNA5SP249,99
ENSG00000242266.3,RN7SL456P,295
ENSG00000199370.2,U3,215
ENSG00000243374.3,RN7SL72P,269
ENSG00000274133.1,RP11-163I18.2,514
ENSG00000213210.4,AC005229.5,399
ENSG00000170279.2,C7orf33,25296
ENSG00000213209.2,AC005229.7,409
ENSG00000270200.1,RP5-1136G13.1,694
ENSG00000273314.1,RP5-1136G13.2,2198
ENSG00000055130.14,CUL1,103123
ENSG00000264918.1,AC005229.1,100
ENSG00000106462.9,EZH2,76939
ENSG00000275586.1,Metazoa_SRP,269
ENSG00000239468.3,RN7SL569P,288
ENSG00000252316.1,RNY4,96
ENSG00000202354.1,RNY3,102
ENSG00000201098.1,RNY1,113
ENSG00000281189.1,GHET1,1906
ENSG00000155660.9,PDIA4,25580
ENSG00000202528.1,RNU6-650P,111
ENSG00000234565.1,COX6B1P1,213
ENSG00000197362.12,ZNF786,21140
ENSG00000204947.7,ZNF425,23563
ENSG00000240877.3,RN7SL521P,297
ENSG00000197024.7,ZNF398,56387
ENSG00000239719.1,RP4-800G7.1,181
ENSG00000170265.10,ZNF282,30764
ENSG00000170260.7,ZNF212,15959
ENSG00000204946.8,ZNF783,35132
ENSG00000271664.1,RP4-800G7.3,2374
ENSG00000244560.5,RP4-800G7.2,12032
ENSG00000231397.1,AC004941.5,228
ENSG00000215311.3,NPM1P12,834
ENSG00000228151.1,AC004941.3,3253
ENSG00000261842.1,RP11-143I21.1,2216
ENSG00000196453.7,ZNF777,29761
ENSG00000181220.14,ZNF746,25024
ENSG00000280992.1,AC004932.1,100
ENSG00000133624.12,ZNF767P,77599
ENSG00000133619.16,KRBA1,19795
ENSG00000181444.11,ZNF467,9298
ENSG00000197558.10,SSPO,57938
ENSG00000106479.9,ZNF862,29113
ENSG00000280149.1,RP4-751H13.5,599
ENSG00000273419.1,RP4-751H13.7,4093
ENSG00000204934.9,ATP6V0E2-AS1,12914
ENSG00000171130.16,ATP6V0E2,7731
ENSG00000273293.1,RP11-445N20.3,222
ENSG00000279536.1,RP11-445N20.2,629
ENSG00000273011.1,RP11-728K20.3,678
ENSG00000224016.2,RP11-728K20.1,18514
ENSG00000260555.1,RP11-728K20.2,4373
ENSG00000241449.4,RP11-545G3.1,36135
ENSG00000276538.1,RP11-545G3.2,246
ENSG00000280676.1,AC092666.1,89
ENSG00000106526.9,ACTR3C,79810
ENSG00000127399.13,LRRC61,15512
ENSG00000188707.5,ZBED6CL,2933
ENSG00000106538.8,RARRES2,3358
ENSG00000261305.1,RP4-584D14.7,837
ENSG00000240449.1,RP4-584D14.5,8814
ENSG00000214022.10,REPIN1,5856
ENSG00000196456.7,ZNF775,43681
ENSG00000239377.1,RP4-584D14.6,4032
ENSG00000242258.1,LINC00996,14487
ENSG00000171115.3,GIMAP8,28763
ENSG00000271582.1,RP11-511P7.4,1075
ENSG00000213205.3,STRADBP1,1281
ENSG00000179144.4,GIMAP7,6244
ENSG00000243853.1,ALDH7A1P3,345
ENSG00000133574.8,GIMAP4,6679
ENSG00000271568.1,RP11-632K21.7,1084
ENSG00000232361.3,RP11-632K21.3,704
ENSG00000133561.14,GIMAP6,7274
ENSG00000270990.1,RP11-632K21.6,1086
ENSG00000106560.9,GIMAP2,7945
ENSG00000213203.2,GIMAP1,7728
ENSG00000281887.1,GIMAP1-GIMAP5,27093
ENSG00000196329.9,GIMAP5,27781
ENSG00000177590.7,GIMAP3P,836
ENSG00000241134.3,BET1P1,359
ENSG00000106565.16,TMEM176B,10076
ENSG00000002933.6,TMEM176A,4718
ENSG00000002726.18,AOC1,36878
ENSG00000055118.13,KCNH2,33355
ENSG00000164867.9,NOS3,23594
ENSG00000181652.17,ATG9B,12291
ENSG00000197150.11,ABCB8,19361
ENSG00000243433.1,RP11-148K1.10,974
ENSG00000213199.6,ASIC3,4465
ENSG00000164885.11,CDK5,4719
ENSG00000164889.11,SLC4A2,19318
ENSG00000244151.1,RP11-148K1.12,1789
ENSG00000164896.18,FASTK,4274
ENSG00000164897.11,TMUB1,2467
ENSG00000133612.17,AGAP3,58606
ENSG00000164900.4,GBX1,26157
ENSG00000146926.9,ASB10,12135
ENSG00000278685.3,RP11-148K1.1,14624
ENSG00000033050.6,ABCF2,19394
ENSG00000033100.13,CHPF2,6339
ENSG00000211517.1,MIR671,118
ENSG00000082014.15,SMARCD3,39133
ENSG00000272661.1,RP4-548D19.3,574
ENSG00000243018.1,RP5-1070G24.2,5066
ENSG00000013374.14,NUB1,36751
ENSG00000187260.14,WDR86,34819
ENSG00000243836.4,WDR86-AS1,4194
ENSG00000241456.1,RP4-555L14.4,11442
ENSG00000127377.7,CRYGN,11979
ENSG00000265810.1,MIR3907,151
ENSG00000241959.3,RN7SL76P,289
ENSG00000106615.8,RHEB,54109
ENSG00000240132.1,ETF1P2,1586
ENSG00000106617.12,PRKAG2,321015
ENSG00000242048.3,RP13-452N2.1,4331
ENSG00000239911.2,PRKAG2-AS1,2182
ENSG00000212219.1,RNU6-604P,100
ENSG00000222941.2,Y_RNA,88
ENSG00000227562.1,RP11-796I2.1,4600
ENSG00000106648.12,GALNTL5,63556
ENSG00000276213.1,Metazoa_SRP,279
ENSG00000178234.11,GALNT11,96674
ENSG00000229591.1,RP5-981O7.2,1717
ENSG00000213188.3,YBX1P4,808
ENSG00000055609.16,KMT2C,301084
ENSG00000278435.1,AC104692.1,105
ENSG00000270405.1,RP11-208G20.3,253
ENSG00000204894.4,RP11-208G20.2,90
ENSG00000241007.1,SEPT7P6,1143
ENSG00000253088.1,Y_RNA,114
ENSG00000241735.1,FABP5P3,6293
ENSG00000221454.1,AC005631.1,88
ENSG00000020219.9,CCT8L1P,1674
ENSG00000261455.1,LINC01003,1764
ENSG00000231139.1,AC104843.4,301
ENSG00000199404.1,RNA5SP250,119
ENSG00000225416.1,AC104843.3,680
ENSG00000212590.1,SNORA26,122
ENSG00000196584.2,XRCC2,31387
ENSG00000214003.2,ATP5F1P3,657
ENSG00000244328.3,RN7SL845P,290
ENSG00000133627.16,ACTR3B,95630
ENSG00000265275.1,AF104455.1,83
ENSG00000224104.1,AC079809.2,276
ENSG00000234722.3,LINC01287,14044
ENSG00000233489.1,PAXBP1P1,447
ENSG00000130226.15,DPP6,1007189
ENSG00000226509.1,AC005588.2,162
ENSG00000281640.1,AC006019.1,81
ENSG00000270114.1,RP5-1048B16.1,12318
ENSG00000203335.4,AC006019.3,3977
ENSG00000233363.1,AC006019.4,3843
ENSG00000236408.1,RP11-476H24.1,27096
ENSG00000214106.6,PAXIP1-AS2,21411
ENSG00000157212.17,PAXIP1,59398
ENSG00000272760.1,RP11-5C23.1,963
ENSG00000273183.1,RP11-5C23.2,679
ENSG00000273344.1,PAXIP1-AS1,2256
ENSG00000220575.6,HTR5A-AS1,4491
ENSG00000157219.3,HTR5A,15426
ENSG00000274637.1,RP11-279O22.1,339
ENSG00000228806.1,AC092628.3,252
ENSG00000201066.1,RN7SKP280,304
ENSG00000217825.2,AC099552.4,1893
ENSG00000228521.2,AC099552.3,1043
ENSG00000278998.1,RP11-1430O6.1,949
ENSG00000225612.1,AC099552.2,754
ENSG00000273117.1,AC144652.1,1624
ENSG00000186480.11,INSIG1,12460
ENSG00000204960.6,BLACE,10950
ENSG00000218672.1,AC008060.7,14281
ENSG00000260426.1,RP5-912I13.1,1861
ENSG00000236544.1,AC008060.8,35894
ENSG00000164778.4,EN2,6703
ENSG00000146910.10,CNPY1,59657
ENSG00000280862.1,AC008060.1,138
ENSG00000227365.1,AC008060.5,8341
ENSG00000216895.7,AC009403.2,33975
ENSG00000184863.9,RBM33,137035
ENSG00000164690.6,SHH,12288
ENSG00000221113.1,AC104133.1,117
ENSG00000204876.4,AC021218.2,3712
ENSG00000207061.1,Y_RNA,102
ENSG00000270584.1,RP11-362B23.1,256
ENSG00000228569.1,AC073133.2,3311
ENSG00000233878.1,AC073133.1,7800
ENSG00000182648.10,LINC01006,168459
ENSG00000279418.1,LINC00244,613
ENSG00000234450.1,AC005534.6,433
ENSG00000105982.15,RNF32,36850
ENSG00000224903.1,AC005534.8,3509
ENSG00000105983.18,LMBR1,224285
ENSG00000206938.1,RNU4-31P,141
ENSG00000230033.1,RP5-1121A15.3,925
ENSG00000146909.6,NOM1,23460
ENSG00000130675.13,MNX1,16601
ENSG00000235029.1,MNX1-AS2,826
ENSG00000243479.3,MNX1-AS1,5622
ENSG00000236102.2,RP4-639J15.1,806
ENSG00000229365.3,RP4-639J15.2,589
ENSG00000269446.2,RP4-639J15.3,1093
ENSG00000009335.16,UBE3C,130460
ENSG00000225224.1,RP4-814D15.2,465
ENSG00000236018.2,RP4-814D15.1,912
ENSG00000224629.1,RP5-1142J19.2,208
ENSG00000229660.1,RP5-1142J19.1,1151
ENSG00000105993.13,DNAJB6,82059
ENSG00000234210.1,AC006372.4,33486
ENSG00000223872.1,AC006372.5,2256
ENSG00000233191.1,AC006372.6,3548
ENSG00000280266.1,RP11-331D5.2,1543
ENSG00000155093.16,PTPRN2,1048733
ENSG00000207960.1,MIR153-2,87
ENSG00000222012.1,AC005481.5,4743
ENSG00000231515.1,AC006003.3,1447
ENSG00000233038.4,AC011899.9,11564
ENSG00000272839.1,RP11-452C13.1,617
ENSG00000231980.1,AC011899.10,3756
ENSG00000207637.1,MIR595,96
ENSG00000225365.1,AC078942.1,2385
ENSG00000232715.1,LINC01022,492
ENSG00000265598.1,MIR5707,81
ENSG00000224324.1,THAP5P1,262
ENSG00000146918.18,NCAPG2,73519
ENSG00000228030.2,AC019084.7,432
ENSG00000117868.14,ESYT2,99259
ENSG00000126870.14,WDR60,100170
ENSG00000231419.5,LINC00689,23674
ENSG00000106018.12,VIPR2,116783
ENSG00000229435.2,PIP5K1P2,1943
ENSG00000253620.2,AC144568.4,230
ENSG00000253896.3,AC144568.2,7175
ENSG00000254193.1,RP11-585F1.8,145
ENSG00000253612.1,WBP1LP3,208
ENSG00000176269.3,OR4F21,995
ENSG00000255464.1,RP11-585F1.2,178
ENSG00000253166.2,RP11-585F1.6,238
ENSG00000223508.5,RPL23AP53,19046
ENSG00000172748.11,ZNF596,15206
ENSG00000272812.1,RP5-855D21.3,574
ENSG00000272240.1,RP5-855D21.1,541
ENSG00000273402.1,RP5-855D21.2,625
